Freq.	V(rho_over_pref)*I(R4)*freq/sqrt(2)
3.09900000000000e+003	(6.32735857471455e+001dB,-1.08181782316125e+002°)
3.10000000000000e+003	(6.32895023950712e+001dB,-1.08522675468280e+002°)
3.10100000000000e+003	(6.33054538906005e+001dB,-1.08864846549665e+002°)
3.10200000000000e+003	(6.33214378266156e+001dB,-1.09208301509652e+002°)
3.10300000000000e+003	(6.33374517690630e+001dB,-1.09553046121311e+002°)
3.10400000000000e+003	(6.33534932570728e+001dB,-1.09899085976518e+002°)
3.10500000000000e+003	(6.33695598030957e+001dB,-1.10246426481008e+002°)
3.10600000000000e+003	(6.33856488930592e+001dB,-1.10595072849381e+002°)
3.10700000000000e+003	(6.34017579865440e+001dB,-1.10945030100032e+002°)
3.10800000000000e+003	(6.34178845169778e+001dB,-1.11296303050061e+002°)
3.10900000000000e+003	(6.34340258918516e+001dB,-1.11648896310112e+002°)
3.11000000000000e+003	(6.34501794929559e+001dB,-1.12002814279171e+002°)
3.11100000000000e+003	(6.34663426766377e+001dB,-1.12358061139335e+002°)
3.11200000000000e+003	(6.34825127740812e+001dB,-1.12714640850518e+002°)
3.11300000000000e+003	(6.34986870916084e+001dB,-1.13072557145154e+002°)
3.11400000000000e+003	(6.35148629110050e+001dB,-1.13431813522831e+002°)
3.11500000000000e+003	(6.35310374898690e+001dB,-1.13792413244930e+002°)
3.11600000000000e+003	(6.35472080619820e+001dB,-1.14154359329214e+002°)
3.11700000000000e+003	(6.35633718377067e+001dB,-1.14517654544414e+002°)
3.11800000000000e+003	(6.35795260044090e+001dB,-1.14882301404792e+002°)
3.11900000000000e+003	(6.35956677269045e+001dB,-1.15248302164688e+002°)
3.12000000000000e+003	(6.36117941479325e+001dB,-1.15615658813069e+002°)
3.12100000000000e+003	(6.36279023886547e+001dB,-1.15984373068071e+002°)
3.12200000000000e+003	(6.36439895491820e+001dB,-1.16354446371540e+002°)
3.12300000000000e+003	(6.36600527091274e+001dB,-1.16725879883589e+002°)
3.12400000000000e+003	(6.36760889281878e+001dB,-1.17098674477165e+002°)
3.12500000000000e+003	(6.36920952467522e+001dB,-1.17472830732632e+002°)
3.12600000000000e+003	(6.37080686865395e+001dB,-1.17848348932381e+002°)
3.12700000000000e+003	(6.37240062512640e+001dB,-1.18225229055471e+002°)
3.12800000000000e+003	(6.37399049273306e+001dB,-1.18603470772303e+002°)
3.12900000000000e+003	(6.37557616845585e+001dB,-1.18983073439350e+002°)
3.13000000000000e+003	(6.37715734769353e+001dB,-1.19364036093914e+002°)
3.13100000000000e+003	(6.37873372433991e+001dB,-1.19746357448960e+002°)
3.13200000000000e+003	(6.38030499086530e+001dB,-1.20130035888001e+002°)
3.13300000000000e+003	(6.38187083840066e+001dB,-1.20515069460054e+002°)
3.13400000000000e+003	(6.38343095682507e+001dB,-1.20901455874684e+002°)
3.13500000000000e+003	(6.38498503485591e+001dB,-1.21289192497113e+002°)
3.13600000000000e+003	(6.38653276014238e+001dB,-1.21678276343434e+002°)
3.13700000000000e+003	(6.38807381936176e+001dB,-1.22068704075927e+002°)
3.13800000000000e+003	(6.38960789831889e+001dB,-1.22460471998468e+002°)
3.13900000000000e+003	(6.39113468204859e+001dB,-1.22853576052064e+002°)
3.14000000000000e+003	(6.39265385492110e+001dB,-1.23248011810505e+002°)
3.14100000000000e+003	(6.39416510075037e+001dB,-1.23643774476148e+002°)
3.14200000000000e+003	(6.39566810290564e+001dB,-1.24040858875845e+002°)
3.14300000000000e+003	(6.39716254442554e+001dB,-1.24439259457004e+002°)
3.14400000000000e+003	(6.39864810813544e+001dB,-1.24838970283815e+002°)
3.14500000000000e+003	(6.40012447676744e+001dB,-1.25239985033644e+002°)
3.14600000000000e+003	(6.40159133308333e+001dB,-1.25642296993579e+002°)
3.14700000000000e+003	(6.40304836000020e+001dB,-1.26045899057178e+002°)
3.14800000000000e+003	(6.40449524071891e+001dB,-1.26450783721393e+002°)
3.14900000000000e+003	(6.40593165885508e+001dB,-1.26856943083682e+002°)
3.15000000000000e+003	(6.40735729857283e+001dB,-1.27264368839352e+002°)
3.15100000000000e+003	(6.40877184472088e+001dB,-1.27673052279082e+002°)
3.15200000000000e+003	(6.41017498297132e+001dB,-1.28082984286691e+002°)
3.15300000000000e+003	(6.41156639996047e+001dB,-1.28494155337128e+002°)
3.15400000000000e+003	(6.41294578343235e+001dB,-1.28906555494687e+002°)
3.15500000000000e+003	(6.41431282238405e+001dB,-1.29320174411493e+002°)
3.15600000000000e+003	(6.41566720721340e+001dB,-1.29735001326208e+002°)
3.15700000000000e+003	(6.41700862986846e+001dB,-1.30151025063024e+002°)
3.15800000000000e+003	(6.41833678399908e+001dB,-1.30568234030908e+002°)
3.15900000000000e+003	(6.41965136510999e+001dB,-1.30986616223131e+002°)
3.16000000000000e+003	(6.42095207071575e+001dB,-1.31406159217068e+002°)
3.16100000000000e+003	(6.42223860049699e+001dB,-1.31826850174293e+002°)
3.16200000000000e+003	(6.42351065645824e+001dB,-1.32248675840973e+002°)
3.16300000000000e+003	(6.42476794308679e+001dB,-1.32671622548554e+002°)
3.16400000000000e+003	(6.42601016751277e+001dB,-1.33095676214755e+002°)
3.16500000000000e+003	(6.42723703967011e+001dB,-1.33520822344884e+002°)
3.16600000000000e+003	(6.42844827245835e+001dB,-1.33947046033458e+002°)
3.16700000000000e+003	(6.42964358190490e+001dB,-1.34374331966155e+002°)
3.16800000000000e+003	(6.43082268732799e+001dB,-1.34802664422092e+002°)
3.16900000000000e+003	(6.43198531149962e+001dB,-1.35232027276427e+002°)
3.17000000000000e+003	(6.43313118080897e+001dB,-1.35662404003311e+002°)
3.17100000000000e+003	(6.43426002542541e+001dB,-1.36093777679159e+002°)
3.17200000000000e+003	(6.43537157946140e+001dB,-1.36526130986276e+002°)
3.17300000000000e+003	(6.43646558113498e+001dB,-1.36959446216815e+002°)
3.17400000000000e+003	(6.43754177293160e+001dB,-1.37393705277099e+002°)
3.17500000000000e+003	(6.43859990176507e+001dB,-1.37828889692263e+002°)
3.17600000000000e+003	(6.43963971913759e+001dB,-1.38264980611269e+002°)
3.17700000000000e+003	(6.44066098129855e+001dB,-1.38701958812245e+002°)
3.17800000000000e+003	(6.44166344940177e+001dB,-1.39139804708186e+002°)
3.17900000000000e+003	(6.44264688966137e+001dB,-1.39578498353006e+002°)
3.18000000000000e+003	(6.44361107350571e+001dB,-1.40018019447912e+002°)
3.18100000000000e+003	(6.44455577772914e+001dB,-1.40458347348148e+002°)
3.18200000000000e+003	(6.44548078464195e+001dB,-1.40899461070056e+002°)
3.18300000000000e+003	(6.44638588221745e+001dB,-1.41341339298494e+002°)
3.18400000000000e+003	(6.44727086423663e+001dB,-1.41783960394574e+002°)
3.18500000000000e+003	(6.44813553043012e+001dB,-1.42227302403729e+002°)
3.18600000000000e+003	(6.44897968661695e+001dB,-1.42671343064122e+002°)
3.18700000000000e+003	(6.44980314484001e+001dB,-1.43116059815345e+002°)
3.18800000000000e+003	(6.45060572349837e+001dB,-1.43561429807452e+002°)
3.18900000000000e+003	(6.45138724747573e+001dB,-1.44007429910295e+002°)
3.19000000000000e+003	(6.45214754826527e+001dB,-1.44454036723154e+002°)
3.19100000000000e+003	(6.45288646409040e+001dB,-1.44901226584653e+002°)
3.19200000000000e+003	(6.45360384002133e+001dB,-1.45348975582972e+002°)
3.19300000000000e+003	(6.45429952808739e+001dB,-1.45797259566318e+002°)
3.19400000000000e+003	(6.45497338738478e+001dB,-1.46246054153674e+002°)
3.19500000000000e+003	(6.45562528417970e+001dB,-1.46695334745786e+002°)
3.19600000000000e+003	(6.45625509200652e+001dB,-1.47145076536403e+002°)
3.19700000000000e+003	(6.45686269176109e+001dB,-1.47595254523751e+002°)
3.19800000000000e+003	(6.45744797178890e+001dB,-1.48045843522220e+002°)
3.19900000000000e+003	(6.45801082796787e+001dB,-1.48496818174260e+002°)
3.20000000000000e+003	(6.45855116378582e+001dB,-1.48948152962482e+002°)
3.20100000000000e+003	(6.45906889041237e+001dB,-1.49399822221929e+002°)
3.20200000000000e+003	(6.45956392676523e+001dB,-1.49851800152530e+002°)
3.20300000000000e+003	(6.46003619957072e+001dB,-1.50304060831698e+002°)
3.20400000000000e+003	(6.46048564341838e+001dB,-1.50756578227079e+002°)
3.20500000000000e+003	(6.46091220080972e+001dB,-1.51209326209422e+002°)
3.20600000000000e+003	(6.46131582220093e+001dB,-1.51662278565572e+002°)
3.20700000000000e+003	(6.46169646603949e+001dB,-1.52115409011551e+002°)
3.20800000000000e+003	(6.46205409879456e+001dB,-1.52568691205725e+002°)
3.20900000000000e+003	(6.46238869498133e+001dB,-1.53022098762051e+002°)
3.21000000000000e+003	(6.46270023717895e+001dB,-1.53475605263356e+002°)
3.21100000000000e+003	(6.46298871604234e+001dB,-1.53929184274672e+002°)
3.21200000000000e+003	(6.46325413030756e+001dB,-1.54382809356586e+002°)
3.21300000000000e+003	(6.46349648679100e+001dB,-1.54836454078593e+002°)
3.21400000000000e+003	(6.46371580038223e+001dB,-1.55290092032448e+002°)
3.21500000000000e+003	(6.46391209403051e+001dB,-1.55743696845488e+002°)
3.21600000000000e+003	(6.46408539872512e+001dB,-1.56197242193908e+002°)
3.21700000000000e+003	(6.46423575346936e+001dB,-1.56650701815998e+002°)
3.21800000000000e+003	(6.46436320524844e+001dB,-1.57104049525291e+002°)
3.21900000000000e+003	(6.46446780899121e+001dB,-1.57557259223638e+002°)
3.22000000000000e+003	(6.46454962752568e+001dB,-1.58010304914170e+002°)
3.22100000000000e+003	(6.46460873152876e+001dB,-1.58463160714159e+002°)
3.22200000000000e+003	(6.46464519946989e+001dB,-1.58915800867733e+002°)
3.22300000000000e+003	(6.46465911754891e+001dB,-1.59368199758456e+002°)
3.22400000000000e+003	(6.46465057962815e+001dB,-1.59820331921751e+002°)
3.22500000000000e+003	(6.46461968715896e+001dB,-1.60272172057137e+002°)
3.22600000000000e+003	(6.46456654910266e+001dB,-1.60723695040304e+002°)
3.22700000000000e+003	(6.46449128184611e+001dB,-1.61174875934965e+002°)
3.22800000000000e+003	(6.46439400911204e+001dB,-1.61625690004514e+002°)
3.22900000000000e+003	(6.46427486186435e+001dB,-1.62076112723454e+002°)
3.23000000000000e+003	(6.46413397820824e+001dB,-1.62526119788600e+002°)
3.23100000000000e+003	(6.46397150328575e+001dB,-1.62975687130024e+002°)
3.23200000000000e+003	(6.46378758916644e+001dB,-1.63424790921750e+002°)
3.23300000000000e+003	(6.46358239473385e+001dB,-1.63873407592190e+002°)
3.23400000000000e+003	(6.46335608556733e+001dB,-1.64321513834300e+002°)
3.23500000000000e+003	(6.46310883381999e+001dB,-1.64769086615441e+002°)
3.23600000000000e+003	(6.46284081809255e+001dB,-1.65216103186977e+002°)
3.23700000000000e+003	(6.46255222330355e+001dB,-1.65662541093539e+002°)
3.23800000000000e+003	(6.46224324055578e+001dB,-1.66108378182001e+002°)
3.23900000000000e+003	(6.46191406699952e+001dB,-1.66553592610146e+002°)
3.24000000000000e+003	(6.46156490569254e+001dB,-1.66998162854999e+002°)
3.24100000000000e+003	(6.46119596545699e+001dB,-1.67442067720840e+002°)
3.24200000000000e+003	(6.46080746073368e+001dB,-1.67885286346891e+002°)
3.24300000000000e+003	(6.46039961143361e+001dB,-1.68327798214665e+002°)
3.24400000000000e+003	(6.45997264278716e+001dB,-1.68769583154976e+002°)
3.24500000000000e+003	(6.45952678519118e+001dB,-1.69210621354610e+002°)
3.24600000000000e+003	(6.45906227405394e+001dB,-1.69650893362655e+002°)
3.24700000000000e+003	(6.45857934963838e+001dB,-1.70090380096481e+002°)
3.24800000000000e+003	(6.45807825690378e+001dB,-1.70529062847371e+002°)
3.24900000000000e+003	(6.45755924534609e+001dB,-1.70966923285819e+002°)
3.25000000000000e+003	(6.45702256883691e+001dB,-1.71403943466459e+002°)
3.25100000000000e+003	(6.45646848546171e+001dB,-1.71840105832668e+002°)
3.25200000000000e+003	(6.45589725735697e+001dB,-1.72275393220807e+002°)
3.25300000000000e+003	(6.45530915054715e+001dB,-1.72709788864124e+002°)
3.25400000000000e+003	(6.45470443478069e+001dB,-1.73143276396316e+002°)
3.25500000000000e+003	(6.45408338336634e+001dB,-1.73575839854740e+002°)
3.25600000000000e+003	(6.45344627300900e+001dB,-1.74007463683303e+002°)
3.25700000000000e+003	(6.45279338364600e+001dB,-1.74438132735002e+002°)
3.25800000000000e+003	(6.45212499828341e+001dB,-1.74867832274142e+002°)
3.25900000000000e+003	(6.45144140283317e+001dB,-1.75296547978222e+002°)
3.26000000000000e+003	(6.45074288595052e+001dB,-1.75724265939503e+002°)
3.26100000000000e+003	(6.45002973887247e+001dB,-1.76150972666262e+002°)
3.26200000000000e+003	(6.44930225525704e+001dB,-1.76576655083722e+002°)
3.26300000000000e+003	(6.44856073102384e+001dB,-1.77001300534692e+002°)
3.26400000000000e+003	(6.44780546419559e+001dB,-1.77424896779892e+002°)
3.26500000000000e+003	(6.44703675474134e+001dB,-1.77847431997996e+002°)
3.26600000000000e+003	(6.44625490442100e+001dB,-1.78268894785376e+002°)
3.26700000000000e+003	(6.44546021663167e+001dB,-1.78689274155581e+002°)
3.26800000000000e+003	(6.44465299625548e+001dB,-1.79108559538523e+002°)
3.26900000000000e+003	(6.44383354950977e+001dB,-1.79526740779412e+002°)
3.27000000000000e+003	(6.44300218379875e+001dB,-1.79943808137427e+002°)
3.27100000000000e+003	(6.44215920756767e+001dB,1.79640247715867e+002°)
3.27200000000000e+003	(6.44130493015898e+001dB,1.79225435698345e+002°)
3.27300000000000e+003	(6.44043966167083e+001dB,1.78811764319381e+002°)
3.27400000000000e+003	(6.43956371281796e+001dB,1.78399241682133e+002°)
3.27500000000000e+003	(6.43867739479507e+001dB,1.77987875486054e+002°)
3.27600000000000e+003	(6.43778101914264e+001dB,1.77577673029615e+002°)
3.27700000000000e+003	(6.43687489761559e+001dB,1.77168641213223e+002°)
3.27800000000000e+003	(6.43595934205414e+001dB,1.76760786542344e+002°)
3.27900000000000e+003	(6.43503466425798e+001dB,1.76354115130799e+002°)
3.28000000000000e+003	(6.43410117586273e+001dB,1.75948632704260e+002°)
3.28100000000000e+003	(6.43315918821956e+001dB,1.75544344603897e+002°)
3.28200000000000e+003	(6.43220901227744e+001dB,1.75141255790193e+002°)
3.28300000000000e+003	(6.43125095846839e+001dB,1.74739370846919e+002°)
3.28400000000000e+003	(6.43028533659577e+001dB,1.74338693985244e+002°)
3.28500000000000e+003	(6.42931245572524e+001dB,1.73939229047991e+002°)
3.28600000000000e+003	(6.42833262407905e+001dB,1.73540979514020e+002°)
3.28700000000000e+003	(6.42734614893306e+001dB,1.73143948502731e+002°)
3.28800000000000e+003	(6.42635333651685e+001dB,1.72748138778683e+002°)
3.28900000000000e+003	(6.42535449191688e+001dB,1.72353552756311e+002°)
3.29000000000000e+003	(6.42434991898263e+001dB,1.71960192504761e+002°)
3.29100000000000e+003	(6.42333992023582e+001dB,1.71568059752790e+002°)
3.29200000000000e+003	(6.42232479678251e+001dB,1.71177155893771e+002°)
3.29300000000000e+003	(6.42130484822828e+001dB,1.70787481990760e+002°)
3.29400000000000e+003	(6.42028037259649e+001dB,1.70399038781641e+002°)
3.29500000000000e+003	(6.41925166624929e+001dB,1.70011826684329e+002°)
3.29600000000000e+003	(6.41821902381186e+001dB,1.69625845802026e+002°)
3.29700000000000e+003	(6.41718273809938e+001dB,1.69241095928539e+002°)
3.29800000000000e+003	(6.41614310004689e+001dB,1.68857576553618e+002°)
3.29900000000000e+003	(6.41510039864223e+001dB,1.68475286868354e+002°)
3.30000000000000e+003	(6.41405492086163e+001dB,1.68094225770588e+002°)
3.30100000000000e+003	(6.41300695160825e+001dB,1.67714391870360e+002°)
3.30200000000000e+003	(6.41195677365338e+001dB,1.67335783495360e+002°)
3.30300000000000e+003	(6.41090466758044e+001dB,1.66958398696412e+002°)
3.30400000000000e+003	(6.40985091173179e+001dB,1.66582235252948e+002°)
3.30500000000000e+003	(6.40879578215789e+001dB,1.66207290678490e+002°)
3.30600000000000e+003	(6.40773955256950e+001dB,1.65833562226135e+002°)
3.30700000000000e+003	(6.40668249429209e+001dB,1.65461046894031e+002°)
3.30800000000000e+003	(6.40562487622298e+001dB,1.65089741430832e+002°)
3.30900000000000e+003	(6.40456696479082e+001dB,1.64719642341151e+002°)
3.31000000000000e+003	(6.40350902391765e+001dB,1.64350745890984e+002°)
3.31100000000000e+003	(6.40245131498325e+001dB,1.63983048113110e+002°)
3.31200000000000e+003	(6.40139409679178e+001dB,1.63616544812463e+002°)
3.31300000000000e+003	(6.40033762554078e+001dB,1.63251231571481e+002°)
3.31400000000000e+003	(6.39928215479235e+001dB,1.62887103755404e+002°)
3.31500000000000e+003	(6.39822793544648e+001dB,1.62524156517544e+002°)
3.31600000000000e+003	(6.39717521571659e+001dB,1.62162384804514e+002°)
3.31700000000000e+003	(6.39612424110696e+001dB,1.61801783361406e+002°)
3.31800000000000e+003	(6.39507525439238e+001dB,1.61442346736926e+002°)
3.31900000000000e+003	(6.39402849559956e+001dB,1.61084069288475e+002°)
3.32000000000000e+003	(6.39298420199061e+001dB,1.60726945187186e+002°)
3.32100000000000e+003	(6.39194260804822e+001dB,1.60370968422892e+002°)
3.32200000000000e+003	(6.39090394546269e+001dB,1.60016132809052e+002°)
3.32300000000000e+003	(6.38986844312071e+001dB,1.59662431987605e+002°)
3.32400000000000e+003	(6.38883632709589e+001dB,1.59309859433773e+002°)
3.32500000000000e+003	(6.38780782064069e+001dB,1.58958408460798e+002°)
3.32600000000000e+003	(6.38678314418021e+001dB,1.58608072224606e+002°)
3.32700000000000e+003	(6.38576251530726e+001dB,1.58258843728425e+002°)
3.32800000000000e+003	(6.38474614877915e+001dB,1.57910715827314e+002°)
3.32900000000000e+003	(6.38373425651553e+001dB,1.57563681232642e+002°)
3.33000000000000e+003	(6.38272704759806e+001dB,1.57217732516480e+002°)
3.33100000000000e+003	(6.38172472827097e+001dB,1.56872862115944e+002°)
3.33200000000000e+003	(6.38072750194322e+001dB,1.56529062337444e+002°)
3.33300000000000e+003	(6.37973556919157e+001dB,1.56186325360885e+002°)
3.33400000000000e+003	(6.37874912776513e+001dB,1.55844643243767e+002°)
3.33500000000000e+003	(6.37776837259068e+001dB,1.55504007925242e+002°)
3.33600000000000e+003	(6.37679349577947e+001dB,1.55164411230081e+002°)
3.33700000000000e+003	(6.37582468663464e+001dB,1.54825844872561e+002°)
3.33800000000000e+003	(6.37486213165994e+001dB,1.54488300460297e+002°)
3.33900000000000e+003	(6.37390601456910e+001dB,1.54151769497985e+002°)
3.34000000000000e+003	(6.37295651629639e+001dB,1.53816243391078e+002°)
3.34100000000000e+003	(6.37201381500776e+001dB,1.53481713449380e+002°)
3.34200000000000e+003	(6.37107808611302e+001dB,1.53148170890577e+002°)
3.34300000000000e+003	(6.37014950227852e+001dB,1.52815606843686e+002°)
3.34400000000000e+003	(6.36922823344083e+001dB,1.52484012352430e+002°)
3.34500000000000e+003	(6.36831444682082e+001dB,1.52153378378547e+002°)
3.34600000000000e+003	(6.36740830693873e+001dB,1.51823695805012e+002°)
3.34700000000000e+003	(6.36650997562950e+001dB,1.51494955439203e+002°)
3.34800000000000e+003	(6.36561961205890e+001dB,1.51167148015984e+002°)
3.34900000000000e+003	(6.36473737274008e+001dB,1.50840264200716e+002°)
3.35000000000000e+003	(6.36386341155072e+001dB,1.50514294592201e+002°)
3.35100000000000e+003	(6.36299787975055e+001dB,1.50189229725553e+002°)
3.35200000000000e+003	(6.36214092599935e+001dB,1.49865060075000e+002°)
3.35300000000000e+003	(6.36129269637535e+001dB,1.49541776056616e+002°)
3.35400000000000e+003	(6.36045333439408e+001dB,1.49219368030984e+002°)
3.35500000000000e+003	(6.35962298102726e+001dB,1.48897826305789e+002°)
3.35600000000000e+003	(6.35880177472256e+001dB,1.48577141138352e+002°)
3.35700000000000e+003	(6.35798985142294e+001dB,1.48257302738085e+002°)
3.35800000000000e+003	(6.35718734458695e+001dB,1.47938301268892e+002°)
